shrid2,Ycons,Ylowinc,Ymidinc,wave,D,R_PC1,R_PC1_scaled,clusters
11-28-532-04312-569245,1,0,1,Holdout,NA,45.58198088473647,0.9354557103625344,NARNOOR ADILABAD
11-28-532-04312-569246,1,0,1,Holdout,NA,9.949226880925874,0.2041829011992563,NARNOOR ADILABAD
11-28-532-04312-569247,1,0,0,Holdout,NA,33.79338874638895,0.693524455535371,NARNOOR ADILABAD
11-28-532-04312-569248,1,0,0,Holdout,NA,60.3329002126429,1.2381812929404474,NARNOOR ADILABAD
11-28-532-04312-569249,0,0,0,Holdout,NA,66.1328775665848,1.3572112655394477,NARNOOR ADILABAD
11-28-532-04312-569250,1,0,0,Holdout,NA,13.233842896350142,0.2715913978976909,NARNOOR ADILABAD
11-28-532-04312-569251,1,0,0,Holdout,NA,-3.637166343599302,-0.07464370700040623,NARNOOR ADILABAD
11-28-532-04312-569252,1,0,1,Holdout,NA,-3.733567883108085,-0.07662210655371367,NARNOOR ADILABAD
11-28-532-04312-569253,1,0,0,Holdout,NA,16.995399216982282,0.34878789685818057,NARNOOR ADILABAD
11-28-532-04312-569254,1,0,0,Holdout,NA,46.55385331765736,0.9554009518696714,NARNOOR ADILABAD
11-28-532-04312-569255,1,0,0,Holdout,NA,9.483769407899278,0.1946305552366119,NARNOOR ADILABAD
11-28-532-04312-569256,0,0,0,Holdout,NA,-10.169405737569983,-0.208701519406518,NARNOOR ADILABAD
11-28-532-04313-569257,0,0,0,Holdout,NA,34.34109345283772,0.7047647194575453,KERAMERI ADILABAD
11-28-532-04313-569258,0,0,0,Holdout,NA,31.51976923104572,0.6468641235897771,KERAMERI ADILABAD
11-28-532-04313-569259,0,0,0,Holdout,NA,-10.98878927465768,-0.22551730919599616,KERAMERI ADILABAD
11-28-532-04313-569260,0,0,0,Holdout,NA,-42.38403253565252,-0.869825849910446,KERAMERI ADILABAD
11-28-532-04313-569261,0,0,0,Holdout,NA,31.04544210102941,0.6371297501873651,KERAMERI ADILABAD
11-28-532-04313-569262,0,0,0,Holdout,NA,18.12895088214191,0.3720511986625919,KERAMERI ADILABAD
11-28-532-04313-569263,0,0,0,Holdout,NA,10.256850738231549,0.21049610848807568,KERAMERI ADILABAD
11-28-532-04313-569266,0,1,1,Holdout,NA,-5.593633645463503,-0.11479528607053176,KERAMERI ADILABAD
11-28-532-04313-569267,1,1,1,Holdout,NA,16.264534784427052,0.333788739435349,KERAMERI ADILABAD
11-28-532-04313-569268,0,0,0,Holdout,NA,24.541317872999155,0.5036489309705855,KERAMERI ADILABAD
11-28-532-04313-569269,0,1,1,Holdout,NA,-0.4683374688273458,-0.00961145064535754,KERAMERI ADILABAD
11-28-532-04313-569270,0,0,1,Holdout,NA,12.78481609724274,0.2623762502630806,KERAMERI ADILABAD
11-28-532-04313-569271,0,0,0,Holdout,NA,22.666832610025835,0.46517982740808583,KERAMERI ADILABAD
11-28-532-04313-569272,0,0,1,Holdout,NA,55.81307610124194,1.1454232514341798,KERAMERI ADILABAD
11-28-532-04313-569273,1,1,1,Holdout,NA,18.71826650614335,0.38414542219078895,KERAMERI ADILABAD
11-28-532-04313-569274,0,0,0,Holdout,NA,-10.15944971229585,-0.2084971969853676,KERAMERI ADILABAD
11-28-532-04313-569275,0,0,0,Holdout,NA,28.297402104880188,0.5807331290487863,KERAMERI ADILABAD
11-28-532-04313-569276,0,0,0,Holdout,NA,12.41643218295667,0.25481609536116845,KERAMERI ADILABAD
11-28-532-04313-569277,0,0,0,Holdout,NA,-9.583093121016962,-0.1966689250662448,KERAMERI ADILABAD
11-28-532-04313-569278,0,0,0,Holdout,NA,-6.320857323529896,-0.1297197261486911,KERAMERI ADILABAD
11-28-532-04313-569279,1,1,1,Holdout,NA,-17.29211279646422,-0.35487719808820745,KERAMERI ADILABAD
11-28-532-04313-569280,0,0,0,Holdout,NA,26.371146104314285,0.5412015610832338,KERAMERI ADILABAD
11-28-532-04313-569281,0,0,0,Holdout,NA,1.1263600903405395,0.02311571278786494,KERAMERI ADILABAD
11-28-532-04313-569282,0,0,0,Holdout,NA,20.019786575131324,0.4108558537484911,KERAMERI ADILABAD
11-28-532-04313-569283,1,0,0,Holdout,NA,58.096905395774584,1.1922931134629096,KERAMERI ADILABAD
11-28-532-04313-569284,0,0,0,Holdout,NA,35.338950816265374,0.7252432364203365,KERAMERI ADILABAD
11-28-532-04313-569285,1,1,1,Holdout,NA,38.56908643818779,0.7915336598315883,KERAMERI ADILABAD
11-28-532-04313-569286,1,0,1,Holdout,NA,-17.528247528157237,-0.35972327056881626,KERAMERI ADILABAD
11-28-532-04313-569287,1,0,0,Holdout,NA,1.46868978879387,0.030141170326769,KERAMERI ADILABAD
11-28-532-04313-569288,0,0,1,Holdout,NA,-7.364545234860641,-0.1511388000357942,KERAMERI ADILABAD
11-28-532-04313-569290,0,0,1,Holdout,NA,25.639364929505945,0.5261835898274148,KERAMERI ADILABAD
11-28-532-04313-569291,0,0,1,Holdout,NA,-19.712711456555702,-0.40455390794433216,KERAMERI ADILABAD
11-28-532-04313-569293,1,0,1,Holdout,NA,26.77005444033692,0.5493881531005314,KERAMERI ADILABAD
11-28-532-04313-569294,0,1,1,Holdout,NA,48.778118645691805,1.0010484130393102,KERAMERI ADILABAD
11-28-532-04313-569295,1,0,0,Holdout,NA,28.134141208242113,0.5773826090609606,KERAMERI ADILABAD
11-28-532-04313-569296,0,1,1,Holdout,NA,33.46749621653035,0.6868363296114096,KERAMERI ADILABAD
11-28-532-04313-569297,1,0,1,Holdout,NA,24.77888938455074,0.5085244897503227,KERAMERI ADILABAD
11-28-532-04313-569298,0,0,1,Holdout,NA,24.581395013413047,0.5044714136518446,KERAMERI ADILABAD
11-28-532-04313-569299,1,1,1,Holdout,NA,24.059719284378826,0.49376532913751375,KERAMERI ADILABAD
11-28-532-04313-569301,0,1,1,Holdout,NA,15.98657842859946,0.3280843831251661,KERAMERI ADILABAD
11-28-532-04313-569302,0,1,1,Holdout,NA,-19.113383461507595,-0.3922542056394765,KERAMERI ADILABAD
11-28-532-04314-569303,1,1,1,Holdout,NA,50.5714611441189,1.037852265092857,WANKDI ADILABAD
11-28-532-04314-569304,1,0,0,Holdout,NA,15.55820547313477,0.3192931037736251,WANKDI ADILABAD
11-28-532-04314-569305,1,0,0,Holdout,NA,23.37719492254471,0.4797582302939208,WANKDI ADILABAD
11-28-532-04314-569306,1,0,1,Holdout,NA,14.330346959718112,0.29409439069449506,WANKDI ADILABAD
11-28-532-04314-569307,1,0,0,Holdout,NA,29.866472357135596,0.6129343563527055,WANKDI ADILABAD
11-28-532-04314-569308,1,0,0,Holdout,NA,66.7859930410752,1.3706148208101834,WANKDI ADILABAD
11-28-532-04314-569309,0,0,0,Holdout,NA,44.02060029899587,0.903412294156607,WANKDI ADILABAD
11-28-532-04314-569310,0,0,0,Holdout,NA,28.4257565411057,0.5833672815798301,WANKDI ADILABAD
11-28-532-04314-569311,1,0,0,Holdout,NA,32.321387042767256,0.663315316472321,WANKDI ADILABAD
11-28-532-04314-569313,1,0,0,Holdout,NA,30.21471475745124,0.6200811572517141,WANKDI ADILABAD
11-28-532-04314-569314,0,0,1,Holdout,NA,55.68926748331805,1.1428823904101302,WANKDI ADILABAD
11-28-532-04314-569315,0,0,0,Holdout,NA,63.55258212948614,1.3042571803021257,WANKDI ADILABAD
11-28-532-04314-569316,0,0,0,Holdout,NA,20.80338984472896,0.4269373433848777,WANKDI ADILABAD
11-28-532-04314-569317,0,0,1,Holdout,NA,51.06253902667453,1.0479304056333272,WANKDI ADILABAD
11-28-532-04314-569319,0,0,1,Holdout,NA,29.587209206478224,0.6072031813597436,WANKDI ADILABAD
11-28-532-04314-569320,0,0,1,Holdout,NA,24.444654414647697,0.5016651561906583,WANKDI ADILABAD
11-28-532-04314-569321,0,0,0,Holdout,NA,32.13538085150739,0.6594980064212984,WANKDI ADILABAD
11-28-532-04314-569322,1,0,1,Holdout,NA,32.847506191899825,0.6741125910276256,WANKDI ADILABAD
11-28-532-04314-569323,0,0,0,Holdout,NA,35.14411159955767,0.7212446506999687,WANKDI ADILABAD
11-28-532-04314-569325,0,0,0,Holdout,NA,66.45796151548916,1.3638827973695096,WANKDI ADILABAD
11-28-532-04314-569326,0,0,1,Holdout,NA,53.26223693752264,1.0930736822491192,WANKDI ADILABAD
11-28-532-04314-569327,1,0,0,Holdout,NA,30.855348424649723,0.6332285547671211,WANKDI ADILABAD
11-28-532-04314-569329,1,0,1,Holdout,NA,10.369528584469688,0.2128085383704311,WANKDI ADILABAD
11-28-532-04314-569330,0,0,0,Holdout,NA,45.548905838380755,0.9347769280809526,WANKDI ADILABAD
11-28-532-04314-569331,0,0,0,Holdout,NA,41.40305678541263,0.8496937856719573,WANKDI ADILABAD
11-28-532-04314-569332,0,0,0,Holdout,NA,44.486462314992494,0.912972942347984,WANKDI ADILABAD
11-28-532-04314-569333,0,0,0,Holdout,NA,51.44804755755424,1.0558420002943143,WANKDI ADILABAD
11-28-532-04314-569334,0,0,1,Holdout,NA,49.789988679353286,1.0218145048756202,WANKDI ADILABAD
11-28-532-04314-569335,0,0,0,Holdout,NA,42.34794516301386,0.8690852471952595,WANKDI ADILABAD
11-28-532-04314-569336,0,0,0,Holdout,NA,32.12838157832614,0.6593543639130375,WANKDI ADILABAD
11-28-532-04314-569337,1,1,1,Holdout,NA,30.67154873124247,0.6294565275444457,WANKDI ADILABAD
11-28-532-04314-569338,0,0,0,Holdout,NA,33.376470017235135,0.6849682454195746,WANKDI ADILABAD
11-28-532-04314-569339,0,0,0,Holdout,NA,43.72556366924354,0.8973574081092928,WANKDI ADILABAD
11-28-532-04315-569340,0,1,1,Holdout,NA,-22.191109297030145,-0.45541680085556,SIRPUR (T) ADILABAD
11-28-532-04315-569341,1,1,1,Holdout,NA,47.18456501430044,0.9683447258515254,SIRPUR (T) ADILABAD
11-28-532-04315-569342,1,1,1,Holdout,NA,-18.027878801909587,-0.3699769479877335,SIRPUR (T) ADILABAD
11-28-532-04315-569343,0,0,1,Holdout,NA,-13.780003873341714,-0.282799980648754,SIRPUR (T) ADILABAD
11-28-532-04315-569344,1,0,1,Holdout,NA,66.98714066029933,1.3747428706530558,SIRPUR (T) ADILABAD
11-28-532-04315-569345,1,0,0,Holdout,NA,35.59101129129748,0.730416144796603,SIRPUR (T) ADILABAD
11-28-532-04315-569346,0,0,1,Holdout,NA,-49.83562260922368,-1.0227510267084796,SIRPUR (T) ADILABAD
11-28-532-04315-569347,1,1,1,Holdout,NA,23.04442523687016,0.4729289680140087,SIRPUR (T) ADILABAD
11-28-532-04315-569348,1,0,0,Holdout,NA,-11.938936478099398,-0.2450166949158076,SIRPUR (T) ADILABAD
11-28-532-04315-569349,1,0,0,Holdout,NA,20.146487369291656,0.4134560694281137,SIRPUR (T) ADILABAD
11-28-532-04315-569351,1,0,1,Holdout,NA,-71.36948338035,-1.4646794517903146,SIRPUR (T) ADILABAD
11-28-532-04315-569352,0,0,0,Holdout,NA,-61.63952808988779,-1.2649965494379314,SIRPUR (T) ADILABAD
11-28-532-04315-569353,1,1,1,Holdout,NA,21.1661638005288,0.434382367974351,SIRPUR (T) ADILABAD
11-28-532-04315-569354,1,0,1,Holdout,NA,12.316043798166298,0.25275587581863274,SIRPUR (T) ADILABAD
11-28-532-04315-569355,1,0,0,Holdout,NA,47.45469732383583,0.9738885132561864,SIRPUR (T) ADILABAD
11-28-532-04315-569356,1,0,0,Holdout,NA,35.27525140854896,0.7239359660135126,SIRPUR (T) ADILABAD
11-28-532-04315-569357,1,0,1,Holdout,NA,49.91467430444334,1.0243733642697643,SIRPUR (T) ADILABAD
11-28-532-04315-569358,1,1,1,Holdout,NA,-14.184951020480693,-0.2911105041019597,SIRPUR (T) ADILABAD
11-28-532-04315-569359,1,0,1,Holdout,NA,17.0067254626386,0.3490203396123242,SIRPUR (T) ADILABAD
11-28-532-04315-569361,1,0,1,Holdout,NA,22.71804518712887,0.46623083696852063,SIRPUR (T) ADILABAD
11-28-532-04315-569362,1,1,1,Holdout,NA,11.084760245190196,0.22748687240213883,SIRPUR (T) ADILABAD
11-28-532-04315-569364,1,0,0,Holdout,NA,30.79932825627273,0.6320788814666947,SIRPUR (T) ADILABAD
11-28-532-04315-569365,1,1,1,Holdout,NA,43.37735008661678,0.890211198620993,SIRPUR (T) ADILABAD
11-28-532-04316-569366,0,1,1,Control,0,29.70776977234412,0.6096773842705161,KOUTHALA ADILABAD
11-28-532-04316-569367,1,0,1,Control,0,24.101644194864175,0.4946257326601059,KOUTHALA ADILABAD
11-28-532-04316-569368,1,0,0,Control,0,8.69306828058276,0.1784033998918557,KOUTHALA ADILABAD
11-28-532-04316-569369,0,0,0,Control,0,37.12911146089858,0.7619817889137663,KOUTHALA ADILABAD
11-28-532-04316-569370,0,0,0,Control,0,46.33713580977342,0.9509533691549534,KOUTHALA ADILABAD
11-28-532-04316-569371,0,0,1,Control,0,40.36296606379271,0.8283485350718403,KOUTHALA ADILABAD
11-28-532-04316-569372,1,0,0,Control,0,-31.282869616322778,-0.6420023538054483,KOUTHALA ADILABAD
11-28-532-04316-569373,0,0,0,Control,0,7.580726076483648,0.1555753690229691,KOUTHALA ADILABAD
11-28-532-04316-569374,0,0,0,Control,0,21.14247169323164,0.4338961469582505,KOUTHALA ADILABAD
11-28-532-04316-569375,0,0,0,Control,0,49.32786721985845,1.012330622214648,KOUTHALA ADILABAD
11-28-532-04316-569376,1,0,0,Control,0,53.57675897020749,1.0995284572676487,KOUTHALA ADILABAD
11-28-532-04316-569378,1,0,1,Control,0,18.110967210687587,0.37168212895941755,KOUTHALA ADILABAD
11-28-532-04316-569379,0,0,0,Control,0,-44.16889256045193,-0.9064556204905904,KOUTHALA ADILABAD
11-28-532-04316-569380,0,0,0,Control,0,-85.54307202663813,-1.7555567716906355,KOUTHALA ADILABAD
11-28-532-04316-569381,0,0,0,Control,0,29.639029929412853,0.6082666715864385,KOUTHALA ADILABAD
11-28-532-04316-569382,0,0,0,Control,0,42.64883713574892,0.8752602994556914,KOUTHALA ADILABAD
11-28-532-04316-569383,1,0,0,Control,0,46.108293120641946,0.9462569475390504,KOUTHALA ADILABAD
11-28-532-04316-569384,1,0,0,Control,0,-6.937049264265262,-0.14236551859676108,KOUTHALA ADILABAD
11-28-532-04316-569385,0,0,0,Control,0,24.446682858466165,0.501706784907013,KOUTHALA ADILABAD
11-28-532-04316-569386,0,0,0,Control,0,12.966459789994014,0.26610403098558133,KOUTHALA ADILABAD
11-28-532-04316-569387,0,0,0,Control,0,12.82345370674645,0.26316919018678425,KOUTHALA ADILABAD
11-28-532-04316-569388,0,0,0,Control,0,54.73282526916889,1.1232538154010696,KOUTHALA ADILABAD
11-28-532-04316-569389,0,0,0,Control,0,8.477409300142508,0.17397754079516708,KOUTHALA ADILABAD
11-28-532-04316-569390,0,0,0,Control,0,11.325028691888043,0.2324177790042848,KOUTHALA ADILABAD
11-28-532-04316-569391,0,0,0,Control,0,57.02784309406901,1.1703532939234154,KOUTHALA ADILABAD
11-28-532-04316-569392,1,1,1,Control,0,34.210032036114974,0.7020750129484858,KOUTHALA ADILABAD
11-28-532-04316-569393,0,0,1,Control,0,35.21478575881527,0.7226950603699602,KOUTHALA ADILABAD
11-28-532-04316-569394,0,0,1,Control,0,1.815077218696251,0.03724990261550744,KOUTHALA ADILABAD
11-28-532-04317-569396,1,0,0,Buffer,0,34.72526481184458,0.712648872023215,BEJJUR ADILABAD
11-28-532-04317-569397,1,0,0,Buffer,0,27.643478895588323,0.5673129970493122,BEJJUR ADILABAD
11-28-532-04317-569398,0,0,0,Buffer,0,17.20100271151551,0.35300739235395456,BEJJUR ADILABAD
11-28-532-04317-569399,1,1,1,Buffer,0,23.446584629708457,0.48118227980968997,BEJJUR ADILABAD
11-28-532-04317-569400,1,0,1,Buffer,0,45.22385021245465,0.9281059775089062,BEJJUR ADILABAD
11-28-532-04317-569401,1,0,0,Buffer,0,27.384083831109347,0.5619895646403452,BEJJUR ADILABAD
11-28-532-04317-569402,1,0,1,Buffer,0,17.497264819706594,0.3590874282692913,BEJJUR ADILABAD
11-28-532-04317-569403,1,1,1,Buffer,0,12.132748926000795,0.2489942087844384,BEJJUR ADILABAD
11-28-532-04317-569404,1,1,1,Buffer,0,60.60010137466794,1.2436649259019876,BEJJUR ADILABAD
11-28-532-04317-569405,1,0,1,Buffer,0,40.806940125127866,0.8374599879500957,BEJJUR ADILABAD
11-28-532-04317-569406,1,1,1,Buffer,0,47.92558093313925,0.9835522170419624,BEJJUR ADILABAD
11-28-532-04317-569407,1,0,1,Buffer,0,-18.373107622285417,-0.3770619027249778,BEJJUR ADILABAD
11-28-532-04317-569408,1,0,1,Buffer,0,18.264807694990125,0.3748393186368398,BEJJUR ADILABAD
11-28-532-04317-569409,1,1,1,Buffer,0,29.76792061351961,0.610911829258833,BEJJUR ADILABAD
11-28-532-04317-569410,1,1,1,Buffer,0,-3.185550202914238,-0.06537541963123664,BEJJUR ADILABAD
11-28-532-04317-569411,1,0,1,Buffer,0,1.6531491789039023,0.03392673616790166,BEJJUR ADILABAD
11-28-532-04317-569412,1,0,0,Buffer,0,9.498953256215277,0.19494216559967176,BEJJUR ADILABAD
11-28-532-04317-569413,1,0,0,Buffer,0,13.076493252305209,0.2683621915273588,BEJJUR ADILABAD
11-28-532-04317-569414,0,1,1,Buffer,0,20.26494988905204,0.41588721521034744,BEJJUR ADILABAD
11-28-532-04317-569415,1,0,1,Buffer,0,21.028384457059964,0.4315547928862073,BEJJUR ADILABAD
11-28-532-04317-569416,1,0,1,Buffer,0,19.624964633776138,0.4027531247216179,BEJJUR ADILABAD
11-28-532-04317-569417,1,0,0,Buffer,0,-3.437988813447459,-0.0705560882892405,BEJJUR ADILABAD
11-28-532-04317-569418,1,0,1,Buffer,0,33.83329523748156,0.6943434360677773,BEJJUR ADILABAD
11-28-532-04317-569420,1,0,0,Buffer,0,63.89407875417209,1.311265541093637,BEJJUR ADILABAD
11-28-532-04317-569421,1,0,0,Buffer,0,44.539763816409526,0.9140668218350898,BEJJUR ADILABAD
11-28-532-04317-569422,1,0,0,Buffer,0,24.023568986800896,0.4930234350459408,BEJJUR ADILABAD
11-28-532-04317-569423,0,0,0,Buffer,0,14.4448329129986,0.2964439274340972,BEJJUR ADILABAD
11-28-532-04317-569424,1,0,0,Buffer,0,2.9921942021361314,0.06140727319376337,BEJJUR ADILABAD
11-28-532-04317-569425,1,0,0,Buffer,0,69.84275621000755,1.4333472099275937,BEJJUR ADILABAD
11-28-532-04317-569426,1,0,1,Buffer,0,69.1827999525324,1.419803264761943,BEJJUR ADILABAD
11-28-532-04317-569428,1,1,1,Buffer,0,61.91485829861503,1.270647010672613,BEJJUR ADILABAD
11-28-532-04317-569431,1,1,1,Buffer,0,48.08465941797087,0.9868169035286656,BEJJUR ADILABAD
11-28-532-04317-569432,1,0,0,Buffer,0,16.718562736773535,0.3431065231832893,BEJJUR ADILABAD
11-28-532-04317-569433,1,0,1,Buffer,0,-35.46443669960684,-0.7278185191058016,BEJJUR ADILABAD
11-28-532-04317-569434,1,0,0,Buffer,0,22.26992772325023,0.45703435115632074,BEJJUR ADILABAD
11-28-532-04317-569436,1,1,1,Buffer,0,36.8214490660022,0.7556677907376581,BEJJUR ADILABAD
11-28-532-04317-569438,1,1,1,Buffer,0,-26.52234688110114,-0.5443045773916777,BEJJUR ADILABAD
11-28-532-04317-569439,1,0,0,Buffer,0,39.50020342846312,0.8106424982072433,BEJJUR ADILABAD
11-28-532-04317-569440,1,0,0,Buffer,0,34.699762091572964,0.7121254927219032,BEJJUR ADILABAD
11-28-532-04317-569441,1,0,1,Buffer,0,63.540062715129665,1.3040002507562205,BEJJUR ADILABAD
11-28-532-04318-569442,0,1,1,Buffer,0,37.7559037688389,0.7748451272833023,KAGAZNAGAR ADILABAD
11-28-532-04318-569444,0,1,1,Buffer,0,40.16943724802635,0.8243768420406371,KAGAZNAGAR ADILABAD
11-28-532-04318-569445,0,1,1,Buffer,0,39.978603711927995,0.8204604628573082,KAGAZNAGAR ADILABAD
11-28-532-04318-569446,0,0,0,Buffer,0,36.54296188525719,0.7499525405788411,KAGAZNAGAR ADILABAD
11-28-532-04318-569448,0,0,0,Buffer,0,51.33393867790577,1.0535002020442523,KAGAZNAGAR ADILABAD
11-28-532-04318-569451,0,0,0,Buffer,0,29.81829092790848,0.6119455534918139,KAGAZNAGAR ADILABAD
11-28-532-04318-569452,0,0,1,Buffer,0,-11.980532545612856,-0.24587034976206107,KAGAZNAGAR ADILABAD
11-28-532-04318-569454,0,0,0,Buffer,0,17.44848151757581,0.3580862734782352,KAGAZNAGAR ADILABAD
11-28-532-04318-569455,1,0,1,Buffer,0,34.06775680421949,0.6991551710386678,KAGAZNAGAR ADILABAD
11-28-532-04318-569456,0,0,0,Buffer,0,20.47370780744528,0.4201714473357166,KAGAZNAGAR ADILABAD
11-28-532-04318-569457,0,0,0,Buffer,0,17.34948487125864,0.35605461587348314,KAGAZNAGAR ADILABAD
11-28-532-04318-569458,0,0,0,Buffer,0,-8.337591539424967,-0.17110813231105437,KAGAZNAGAR ADILABAD
11-28-532-04318-569459,1,0,0,Buffer,0,-26.00133735027671,-0.5336121649229115,KAGAZNAGAR ADILABAD
11-28-532-04318-569460,1,0,0,Buffer,0,39.28639645435241,0.8062546468904488,KAGAZNAGAR ADILABAD
11-28-532-04318-569461,1,0,0,Buffer,0,22.47950898494258,0.46133548033565264,KAGAZNAGAR ADILABAD
11-28-532-04318-569462,1,0,0,Buffer,0,31.036697146391568,0.6369502819502668,KAGAZNAGAR ADILABAD
11-28-532-04318-569463,1,0,1,Buffer,0,17.666174450695408,0.3625538743468163,KAGAZNAGAR ADILABAD
11-28-532-04318-569464,0,0,0,Buffer,0,58.74862208574021,1.2056679621933442,KAGAZNAGAR ADILABAD
11-28-532-04318-569465,0,0,0,Buffer,0,55.23003627104649,1.1334578228165793,KAGAZNAGAR ADILABAD
11-28-532-04318-569466,0,0,1,Buffer,0,6.02153192675745,0.12357682392653078,KAGAZNAGAR ADILABAD
11-28-532-04318-569467,1,1,1,Buffer,0,43.58969957844676,0.8945691387734241,KAGAZNAGAR ADILABAD
11-28-532-04318-569469,0,1,1,Buffer,0,50.59008087615235,1.038234388342396,KAGAZNAGAR ADILABAD
11-28-532-04318-569470,0,0,1,Buffer,0,21.757255688033727,0.4465130448511124,KAGAZNAGAR ADILABAD
11-28-532-04318-569471,0,0,0,Buffer,0,14.910711609880105,0.3060049179587541,KAGAZNAGAR ADILABAD
11-28-532-04318-569472,0,0,0,Buffer,0,-8.740314024801767,-0.17937300016727498,KAGAZNAGAR ADILABAD
